#label	FDA_lab_id	HHS_region	IFSAC_category	LibraryLayout	PFGE_PrimaryEnzyme_pattern	PFGE_SecondaryEnzyme_pattern	Platform	Run	asm_acc	asm_level	asm_stats_contig_n50	asm_stats_length_bp	asm_stats_n_contig	assembly_method	attribute_package	bioproject_acc	bioproject_center	biosample_acc	isolate_identifiers	collected_by	collection_date	epi_type	fullasm_id	geo_loc_name	host	host_disease	isolation_source	lat_lon	ontological_term	outbreak	sample_name	scientific_name	serovar	source_type	species_taxid	sra_center	sra_release_date	strain	sequenced_by	project_name	target_acc	target_creation_date	taxid	wgs_acc_prefix	wgs_master_acc	minsame	mindiff	computed_types	number_drugs_resistant	number_drugs_intermediate	number_drugs_susceptible	number_drugs_tested	number_amr_genes	number_core_amr_genes	AST_phenotypes	AMR_genotypes	AMR_genotypes_core	number_stress_genes	stress_genotypes	number_virulence_genes	virulence_genotypes	amrfinder_version	refgene_db_version	amrfinder_analysis_type	amrfinder_applied
PDT001160872.1|SAMN07305344|GCA_029156545.1|Aeromonas salmonicida|||Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR5796577	GCA_029156545.1	Contig	44178	4637326	239	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA392703	Institute of Microbiology Chinese Academy of Sciences	SAMN07305344	"S75","SRS2331487"	Xiaochen Du	2015-01	environmental/other	41409708	China: Yantai	NULL	NULL	The RAS Atlantic Salmon facility	37.52 N 121.39 E	NULL	NULL	S75	Aeromonas salmonicida	NULL	NULL	645	INSTITUTE OF MICROBIOLOGY CHINESE ACADEMY OF SCIENCES	2017-07-01	NULL	NULL	NULL	PDT001160872.1	2021-10-25	645	DANWJC	DANWJC000000000.1	NULL	NULL	NULL	0	0	0	0	3	3	NULL	"ampC=HMM,blaOXA,cphA=PARTIAL_END_OF_CONTIG"	"ampC=HMM,blaOXA,cphA=PARTIAL_END_OF_CONTIG"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001160873.1|SAMN07305345|GCA_029156565.1|Aeromonas salmonicida|||Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR5796578	GCA_029156565.1	Contig	44178	4637495	238	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA392703	Institute of Microbiology Chinese Academy of Sciences	SAMN07305345	"S71","SRS2331486"	Xiaochen Du	2015-01	environmental/other	41409748	China: Yantai	NULL	NULL	The RAS Atlantic Salmon facility	37.52 N 121.39 E	NULL	NULL	S71	Aeromonas salmonicida	NULL	NULL	645	INSTITUTE OF MICROBIOLOGY CHINESE ACADEMY OF SCIENCES	2017-07-01	NULL	NULL	NULL	PDT001160873.1	2021-10-25	645	DANWJE	DANWJE000000000.1	NULL	NULL	NULL	0	0	0	0	3	3	NULL	"ampC=HMM,blaOXA,cphA=PARTIAL_END_OF_CONTIG"	"ampC=HMM,blaOXA,cphA=PARTIAL_END_OF_CONTIG"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001160874.1|SAMN07305336|GCA_029156605.1|Aeromonas salmonicida|||Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR5796579	GCA_029156605.1	Contig	44178	4635748	237	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA392703	Institute of Microbiology Chinese Academy of Sciences	SAMN07305336	"S80","SRS2331485"	Xiaochen Du	2015-01	environmental/other	41409768	China: Yantai	NULL	NULL	The RAS Atlantic Salmon facility	37.52 N 121.39 E	NULL	NULL	S80	Aeromonas salmonicida	NULL	NULL	645	INSTITUTE OF MICROBIOLOGY CHINESE ACADEMY OF SCIENCES	2017-07-01	NULL	NULL	NULL	PDT001160874.1	2021-10-25	645	DANWJD	DANWJD000000000.1	NULL	NULL	NULL	0	0	0	0	3	3	NULL	"ampC=HMM,blaOXA,cphA=PARTIAL_END_OF_CONTIG"	"ampC=HMM,blaOXA,cphA=PARTIAL_END_OF_CONTIG"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001160875.1|SAMN07305347|GCA_029156585.1|Aeromonas salmonicida|||Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR5796580	GCA_029156585.1	Contig	44753	4870575	260	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA392703	Institute of Microbiology Chinese Academy of Sciences	SAMN07305347	"S93","SRS2331484"	Xiaochen Du	2015-02	environmental/other	41409758	China: Yantai	NULL	NULL	The RAS Atlantic Salmon facility	37.52 N 121.39 E	NULL	NULL	S93	Aeromonas salmonicida	NULL	NULL	645	INSTITUTE OF MICROBIOLOGY CHINESE ACADEMY OF SCIENCES	2017-07-01	NULL	NULL	NULL	PDT001160875.1	2021-10-25	645	DANWJB	DANWJB000000000.1	NULL	NULL	NULL	0	0	0	0	21	21	NULL	"aac(6')-Ib,aac(6')-Ib-cr5,aac(6')-Ib4,aadA1,ampC=HMM,blaOXA,blaOXA-1,blaOXA-10,catB3,cmlA5,cphA=PARTIAL_END_OF_CONTIG,dfrA14,floR,mph(E),msr(E),qnrVC4,sul1,tet(E),tmexC,tmexD,toprJ1"	"aac(6')-Ib,aac(6')-Ib-cr5,aac(6')-Ib4,aadA1,ampC=HMM,blaOXA,blaOXA-1,blaOXA-10,catB3,cmlA5,cphA=PARTIAL_END_OF_CONTIG,dfrA14,floR,mph(E),msr(E),qnrVC4,sul1,tet(E),tmexC,tmexD,toprJ1"	9	"arsC=HMM,arsD=HMM,merA,merD,merE,merP,merR,merT,qacEdelta1"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001160876.1|SAMN07305330|GCA_029156505.1|Aeromonas salmonicida|||Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR5796581	GCA_029156505.1	Contig	44238	4930694	274	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA392703	Institute of Microbiology Chinese Academy of Sciences	SAMN07305330	"S24","SRS2331483"	Xiaochen Du	2014-12	environmental/other	41409668	China: Yantai	NULL	NULL	The RAS Atlantic Salmon facility	37.52 N 121.39 E	NULL	NULL	S24	Aeromonas salmonicida	NULL	NULL	645	INSTITUTE OF MICROBIOLOGY CHINESE ACADEMY OF SCIENCES	2017-07-01	NULL	NULL	NULL	PDT001160876.1	2021-10-25	645	DANWJA	DANWJA000000000.1	NULL	NULL	NULL	0	0	0	0	22	22	NULL	"aac(6')-Ib,aac(6')-Ib-cr5,aac(6')-Ib4,aadA1,ampC=HMM,blaOXA,blaOXA-1,blaOXA-10,catB3,cmlA5,cphA=PARTIAL_END_OF_CONTIG,dfrA14,floR,floR=PARTIAL_END_OF_CONTIG,mph(E),msr(E),qnrVC4,sul1,tet(E),tmexC,tmexD,toprJ1"	"aac(6')-Ib,aac(6')-Ib-cr5,aac(6')-Ib4,aadA1,ampC=HMM,blaOXA,blaOXA-1,blaOXA-10,catB3,cmlA5,cphA=PARTIAL_END_OF_CONTIG,dfrA14,floR,floR=PARTIAL_END_OF_CONTIG,mph(E),msr(E),qnrVC4,sul1,tet(E),tmexC,tmexD,toprJ1"	9	"arsC=HMM,arsD=HMM,merA,merD,merE,merP,merR,merT,qacEdelta1"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001160877.1|SAMN07305331|GCA_029156525.1|Aeromonas salmonicida|||Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR5796582	GCA_029156525.1	Contig	44178	4635538	239	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA392703	Institute of Microbiology Chinese Academy of Sciences	SAMN07305331	"S83","SRS2331482"	Xiaochen Du	2015-01	environmental/other	41409688	China: Yantai	NULL	NULL	The RAS Atlantic Salmon facility	37.52 N 121.39 E	NULL	NULL	S83	Aeromonas salmonicida	NULL	NULL	645	INSTITUTE OF MICROBIOLOGY CHINESE ACADEMY OF SCIENCES	2017-07-01	NULL	NULL	NULL	PDT001160877.1	2021-10-25	645	DANWIZ	DANWIZ000000000.1	NULL	NULL	NULL	0	0	0	0	3	3	NULL	"ampC=HMM,blaOXA,cphA=PARTIAL_END_OF_CONTIG"	"ampC=HMM,blaOXA,cphA=PARTIAL_END_OF_CONTIG"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001160878.1|SAMN07305328|GCA_029156465.1|Aeromonas salmonicida|||Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR5796583	GCA_029156465.1	Contig	44178	4943094	262	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA392703	Institute of Microbiology Chinese Academy of Sciences	SAMN07305328	"S44","SRS2331480"	Xiaochen Du	2014-12	environmental/other	41409628	China: Yantai	NULL	NULL	The RAS Atlantic Salmon facility	37.52 N 121.39 E	NULL	NULL	S44	Aeromonas salmonicida	NULL	NULL	645	INSTITUTE OF MICROBIOLOGY CHINESE ACADEMY OF SCIENCES	2017-07-01	NULL	NULL	NULL	PDT001160878.1	2021-10-25	645	DANWIV	DANWIV000000000.1	NULL	NULL	NULL	0	0	0	0	16	16	NULL	"aac(3)-IId=MISTRANSLATION,aac(6')-Ib-cr5,ampC=HMM,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,arr-3,blaOXA,blaOXA-1,catB3,cphA=PARTIAL_END_OF_CONTIG,dfrA5,floR,mph(A),qnrVC6,sul1"	"aac(3)-IId=MISTRANSLATION,aac(6')-Ib-cr5,ampC=HMM,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,arr-3,blaOXA,blaOXA-1,catB3,cphA=PARTIAL_END_OF_CONTIG,dfrA5,floR,mph(A),qnrVC6,sul1"	4	"arsC=HMM,arsD=HMM,merP=HMM,qacEdelta1"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001160879.1|SAMN07305329|GCA_029156485.1|Aeromonas salmonicida|||Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR5796584	GCA_029156485.1	Contig	44963	4879861	259	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA392703	Institute of Microbiology Chinese Academy of Sciences	SAMN07305329	"S14","SRS2331479"	Xiaochen Du	2014-12	environmental/other	41409648	China: Yantai	NULL	NULL	The RAS Atlantic Salmon facility	37.52 N 121.39 E	NULL	NULL	S14	Aeromonas salmonicida	NULL	NULL	645	INSTITUTE OF MICROBIOLOGY CHINESE ACADEMY OF SCIENCES	2017-07-01	NULL	NULL	NULL	PDT001160879.1	2021-10-25	645	DANWIY	DANWIY000000000.1	NULL	NULL	NULL	0	0	0	0	21	21	NULL	"aac(6')-Ib,aac(6')-Ib-cr5,aac(6')-Ib4,aadA1,ampC=HMM,blaOXA,blaOXA-1,blaOXA-10,catB3,cmlA5,cphA=PARTIAL_END_OF_CONTIG,dfrA14,floR,mph(E),msr(E),qnrVC4,sul1,tet(E),tmexC,tmexD,toprJ1"	"aac(6')-Ib,aac(6')-Ib-cr5,aac(6')-Ib4,aadA1,ampC=HMM,blaOXA,blaOXA-1,blaOXA-10,catB3,cmlA5,cphA=PARTIAL_END_OF_CONTIG,dfrA14,floR,mph(E),msr(E),qnrVC4,sul1,tet(E),tmexC,tmexD,toprJ1"	9	"arsC=HMM,arsD=HMM,merA,merD,merE,merP,merR,merT,qacEdelta1"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001160880.1|SAMN07305326|GCA_029156445.1|Aeromonas salmonicida|||Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR5796585	GCA_029156445.1	Contig	42861	4877514	268	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA392703	Institute of Microbiology Chinese Academy of Sciences	SAMN07305326	"S6","SRS2331481"	Xiaochen Du	2014-12	environmental/other	41409608	China: Yantai	NULL	NULL	The RAS Atlantic Salmon facility	37.52 N 121.39 E	NULL	NULL	S6	Aeromonas salmonicida	NULL	NULL	645	INSTITUTE OF MICROBIOLOGY CHINESE ACADEMY OF SCIENCES	2017-07-01	NULL	NULL	NULL	PDT001160880.1	2021-10-25	645	DANWIW	DANWIW000000000.1	NULL	NULL	NULL	0	0	0	0	21	21	NULL	"aac(6')-Ib,aac(6')-Ib-cr5,aac(6')-Ib4,aadA1,ampC=HMM,blaOXA,blaOXA-1,blaOXA-10,catB3,cmlA5,cphA=PARTIAL_END_OF_CONTIG,dfrA14,floR,mph(E),msr(E),qnrVC4,sul1,tet(E),tmexC,tmexD,toprJ1"	"aac(6')-Ib,aac(6')-Ib-cr5,aac(6')-Ib4,aadA1,ampC=HMM,blaOXA,blaOXA-1,blaOXA-10,catB3,cmlA5,cphA=PARTIAL_END_OF_CONTIG,dfrA14,floR,mph(E),msr(E),qnrVC4,sul1,tet(E),tmexC,tmexD,toprJ1"	9	"arsC=HMM,arsD=HMM,merA,merD,merE,merP,merR,merT,qacEdelta1"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001160881.1|SAMN07305327|GCA_029156425.1|Aeromonas salmonicida|||Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR5796586	GCA_029156425.1	Contig	44238	4701559	244	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA392703	Institute of Microbiology Chinese Academy of Sciences	SAMN07305327	"S28","SRS2331478"	Xiaochen Du	2014-12	environmental/other	41409588	China: Yantai	NULL	NULL	The RAS Atlantic Salmon facility	37.52 N 121.39 E	NULL	NULL	S28	Aeromonas salmonicida	NULL	NULL	645	INSTITUTE OF MICROBIOLOGY CHINESE ACADEMY OF SCIENCES	2017-07-01	NULL	NULL	NULL	PDT001160881.1	2021-10-25	645	DANWIX	DANWIX000000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"ampC=HMM,blaOXA,cphA=PARTIAL_END_OF_CONTIG,floR"	"ampC=HMM,blaOXA,cphA=PARTIAL_END_OF_CONTIG,floR"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001160882.1|SAMN07305324|GCA_029156405.1|Aeromonas salmonicida|||Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR5796587	GCA_029156405.1	Contig	44238	4927539	278	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA392703	Institute of Microbiology Chinese Academy of Sciences	SAMN07305324	"S35","SRS2331477"	Xiaochen Du	2014-10	environmental/other	41409568	China: Yantai	NULL	NULL	The RAS Atlantic Salmon facility	37.52 N 121.39 E	NULL	NULL	S35	Aeromonas salmonicida	NULL	NULL	645	INSTITUTE OF MICROBIOLOGY CHINESE ACADEMY OF SCIENCES	2017-07-01	NULL	NULL	NULL	PDT001160882.1	2021-10-25	645	DANWIU	DANWIU000000000.1	NULL	NULL	NULL	0	0	0	0	21	21	NULL	"aac(6')-Ib,aac(6')-Ib-cr5,aac(6')-Ib4,aadA1,ampC=HMM,blaOXA,blaOXA-1,blaOXA-10,catB3,cmlA5,cphA=PARTIAL_END_OF_CONTIG,dfrA14,floR,mph(E),msr(E),qnrVC4,sul1,tet(E),tmexC,tmexD,toprJ1"	"aac(6')-Ib,aac(6')-Ib-cr5,aac(6')-Ib4,aadA1,ampC=HMM,blaOXA,blaOXA-1,blaOXA-10,catB3,cmlA5,cphA=PARTIAL_END_OF_CONTIG,dfrA14,floR,mph(E),msr(E),qnrVC4,sul1,tet(E),tmexC,tmexD,toprJ1"	9	"arsC=HMM,arsD=HMM,merA,merD,merE,merP,merR,merT,qacEdelta1"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001160883.1|SAMN07305325|GCA_029156365.1|Aeromonas salmonicida|||Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR5796588	GCA_029156365.1	Contig	44178	4928556	278	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA392703	Institute of Microbiology Chinese Academy of Sciences	SAMN07305325	"S8","SRS2331476"	Xiaochen Du	2014-11	environmental/other	41409538	China: Yantai	NULL	NULL	The RAS Atlantic Salmon facility	37.52 N 121.39 E	NULL	NULL	S8	Aeromonas salmonicida	NULL	NULL	645	INSTITUTE OF MICROBIOLOGY CHINESE ACADEMY OF SCIENCES	2017-07-01	NULL	NULL	NULL	PDT001160883.1	2021-10-25	645	DANWIT	DANWIT000000000.1	NULL	NULL	NULL	0	0	0	0	21	21	NULL	"aac(6')-Ib,aac(6')-Ib-cr5,aac(6')-Ib4,aadA1,ampC=HMM,blaOXA,blaOXA-1,blaOXA-10,catB3,cmlA5,cphA=PARTIAL_END_OF_CONTIG,dfrA14,floR,mph(E),msr(E),qnrVC4,sul1,tet(E),tmexC,tmexD,toprJ1"	"aac(6')-Ib,aac(6')-Ib-cr5,aac(6')-Ib4,aadA1,ampC=HMM,blaOXA,blaOXA-1,blaOXA-10,catB3,cmlA5,cphA=PARTIAL_END_OF_CONTIG,dfrA14,floR,mph(E),msr(E),qnrVC4,sul1,tet(E),tmexC,tmexD,toprJ1"	9	"arsC=HMM,arsD=HMM,merA,merD,merE,merP,merR,merT,qacEdelta1"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001160884.1|SAMN07305332|GCA_029156375.1|Aeromonas salmonicida|||Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR5796589	GCA_029156375.1	Contig	44178	4637032	241	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA392703	Institute of Microbiology Chinese Academy of Sciences	SAMN07305332	"S45","SRS2331475"	Xiaochen Du	2015-01	environmental/other	41409548	China: Yantai	NULL	NULL	The RAS Atlantic Salmon facility	37.52 N 121.39 E	NULL	NULL	S45	Aeromonas salmonicida	NULL	NULL	645	INSTITUTE OF MICROBIOLOGY CHINESE ACADEMY OF SCIENCES	2017-07-01	NULL	NULL	NULL	PDT001160884.1	2021-10-25	645	DANWIS	DANWIS000000000.1	NULL	NULL	NULL	0	0	0	0	3	3	NULL	"ampC=HMM,blaOXA,cphA=PARTIAL_END_OF_CONTIG"	"ampC=HMM,blaOXA,cphA=PARTIAL_END_OF_CONTIG"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001160885.1|SAMN07305333|GCA_029156345.1|Aeromonas salmonicida|||Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR5796590	GCA_029156345.1	Contig	44178	4637038	238	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA392703	Institute of Microbiology Chinese Academy of Sciences	SAMN07305333	"S55","SRS2331474"	Xiaochen Du	2015-01	environmental/other	41409508	China: Yantai	NULL	NULL	The RAS Atlantic Salmon facility	37.52 N 121.39 E	NULL	NULL	S55	Aeromonas salmonicida	NULL	NULL	645	INSTITUTE OF MICROBIOLOGY CHINESE ACADEMY OF SCIENCES	2017-07-01	NULL	NULL	NULL	PDT001160885.1	2021-10-25	645	DANWIR	DANWIR000000000.1	NULL	NULL	NULL	0	0	0	0	3	3	NULL	"ampC=HMM,blaOXA,cphA=PARTIAL_END_OF_CONTIG"	"ampC=HMM,blaOXA,cphA=PARTIAL_END_OF_CONTIG"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001160886.1|SAMN07305363|GCA_029156325.1|Aeromonas salmonicida|||Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR5796591	GCA_029156325.1	Contig	44238	4660296	234	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA392703	Institute of Microbiology Chinese Academy of Sciences	SAMN07305363	"S143","SRS2331473"	Xiaochen Du	2016-12	environmental/other	41409488	China: Yantai	NULL	NULL	The RAS Atlantic Salmon facility	37.52 N 121.39 E	NULL	NULL	S143	Aeromonas salmonicida	NULL	NULL	645	INSTITUTE OF MICROBIOLOGY CHINESE ACADEMY OF SCIENCES	2017-07-01	NULL	NULL	NULL	PDT001160886.1	2021-10-25	645	DANWIP	DANWIP000000000.1	NULL	NULL	NULL	0	0	0	0	3	3	NULL	"ampC=HMM,blaOXA,cphA=PARTIAL_END_OF_CONTIG"	"ampC=HMM,blaOXA,cphA=PARTIAL_END_OF_CONTIG"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001160887.1|SAMN07305362|GCA_029156305.1|Aeromonas salmonicida|||Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR5796592	GCA_029156305.1	Contig	44753	4649381	235	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA392703	Institute of Microbiology Chinese Academy of Sciences	SAMN07305362	"S142","SRS2331472"	Xiaochen Du	2016-12	environmental/other	41409468	China: Yantai	NULL	NULL	The RAS Atlantic Salmon facility	37.52 N 121.39 E	NULL	NULL	S142	Aeromonas salmonicida	NULL	NULL	645	INSTITUTE OF MICROBIOLOGY CHINESE ACADEMY OF SCIENCES	2017-07-01	NULL	NULL	NULL	PDT001160887.1	2021-10-25	645	DANWIQ	DANWIQ000000000.1	NULL	NULL	NULL	0	0	0	0	3	3	NULL	"ampC=HMM,blaOXA,cphA=PARTIAL_END_OF_CONTIG"	"ampC=HMM,blaOXA,cphA=PARTIAL_END_OF_CONTIG"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001160888.1|SAMN07305343|GCA_029156265.1|Aeromonas salmonicida|||Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR5796593	GCA_029156265.1	Contig	44178	4942825	258	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA392703	Institute of Microbiology Chinese Academy of Sciences	SAMN07305343	"S91","SRS2331471"	Xiaochen Du	2015-01	environmental/other	41409438	China: Yantai	NULL	NULL	The RAS Atlantic Salmon facility	37.52 N 121.39 E	NULL	NULL	S91	Aeromonas salmonicida	NULL	NULL	645	INSTITUTE OF MICROBIOLOGY CHINESE ACADEMY OF SCIENCES	2017-07-01	NULL	NULL	NULL	PDT001160888.1	2021-10-25	645	DANWIO	DANWIO000000000.1	NULL	NULL	NULL	0	0	0	0	16	16	NULL	"aac(3)-IId=MISTRANSLATION,aac(6')-Ib-cr5,ampC=HMM,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,arr-3,blaOXA,blaOXA-1,catB3,cphA=PARTIAL_END_OF_CONTIG,dfrA5,floR,mph(A),qnrVC6,sul1"	"aac(3)-IId=MISTRANSLATION,aac(6')-Ib-cr5,ampC=HMM,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,arr-3,blaOXA,blaOXA-1,catB3,cphA=PARTIAL_END_OF_CONTIG,dfrA5,floR,mph(A),qnrVC6,sul1"	4	"arsC=HMM,arsD=HMM,merP=HMM,qacEdelta1"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001160889.1|SAMN07305342|GCA_029156285.1|Aeromonas salmonicida|||Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR5796594	GCA_029156285.1	Contig	42860	4651468	246	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA392703	Institute of Microbiology Chinese Academy of Sciences	SAMN07305342	"S68","SRS2331470"	Xiaochen Du	2015-01	environmental/other	41409448	China: Yantai	NULL	NULL	The RAS Atlantic Salmon facility	37.52 N 121.39 E	NULL	NULL	S68	Aeromonas salmonicida	NULL	NULL	645	INSTITUTE OF MICROBIOLOGY CHINESE ACADEMY OF SCIENCES	2017-07-01	NULL	NULL	NULL	PDT001160889.1	2021-10-25	645	DANWIN	DANWIN000000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"ampC=HMM,aph(3'')-Ib,aph(6)-Id,blaOXA,cphA=PARTIAL_END_OF_CONTIG,floR,sul2"	"ampC=HMM,aph(3'')-Ib,aph(6)-Id,blaOXA,cphA=PARTIAL_END_OF_CONTIG,floR,sul2"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001160890.1|SAMN07305348|GCA_029156245.1|Aeromonas salmonicida|||Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR5796595	GCA_029156245.1	Contig	44239	4878350	259	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA392703	Institute of Microbiology Chinese Academy of Sciences	SAMN07305348	"S47","SRS2331469"	Xiaochen Du	2015-03	environmental/other	41409408	China: Yantai	NULL	NULL	The RAS Atlantic Salmon facility	37.52 N 121.39 E	NULL	NULL	S47	Aeromonas salmonicida	NULL	NULL	645	INSTITUTE OF MICROBIOLOGY CHINESE ACADEMY OF SCIENCES	2017-07-01	NULL	NULL	NULL	PDT001160890.1	2021-10-25	645	DANWIM	DANWIM000000000.1	NULL	NULL	NULL	0	0	0	0	21	21	NULL	"aac(6')-Ib,aac(6')-Ib-cr5,aac(6')-Ib4,aadA1,ampC=HMM,blaOXA,blaOXA-1,blaOXA-10,catB3,cmlA5,cphA=PARTIAL_END_OF_CONTIG,dfrA14,floR,mph(E),msr(E),qnrVC4,sul1,tet(E),tmexC,tmexD,toprJ1"	"aac(6')-Ib,aac(6')-Ib-cr5,aac(6')-Ib4,aadA1,ampC=HMM,blaOXA,blaOXA-1,blaOXA-10,catB3,cmlA5,cphA=PARTIAL_END_OF_CONTIG,dfrA14,floR,mph(E),msr(E),qnrVC4,sul1,tet(E),tmexC,tmexD,toprJ1"	9	"arsC=HMM,arsD=HMM,merA,merD,merE,merP,merR,merT,qacEdelta1"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001160891.1|SAMN07305358|GCA_029156225.1|Aeromonas salmonicida|||Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR5796596	GCA_029156225.1	Contig	42860	4936508	280	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA392703	Institute of Microbiology Chinese Academy of Sciences	SAMN07305358	"S97","SRS2331468"	Xiaochen Du	2015-08	environmental/other	41409388	China: Yantai	NULL	NULL	The RAS Atlantic Salmon facility	37.52 N 121.39 E	NULL	NULL	S97	Aeromonas salmonicida	NULL	NULL	645	INSTITUTE OF MICROBIOLOGY CHINESE ACADEMY OF SCIENCES	2017-07-01	NULL	NULL	NULL	PDT001160891.1	2021-10-25	645	DANWIL	DANWIL000000000.1	NULL	NULL	NULL	0	0	0	0	21	21	NULL	"aac(6')-Ib,aac(6')-Ib-cr5,aac(6')-Ib4,aadA1,ampC=HMM,blaOXA,blaOXA-1,blaOXA-10,catB3,cmlA5,cphA=PARTIAL_END_OF_CONTIG,dfrA14,floR,mph(E),msr(E),qnrVC4,sul1,tet(E),tmexC,tmexD,toprJ1"	"aac(6')-Ib,aac(6')-Ib-cr5,aac(6')-Ib4,aadA1,ampC=HMM,blaOXA,blaOXA-1,blaOXA-10,catB3,cmlA5,cphA=PARTIAL_END_OF_CONTIG,dfrA14,floR,mph(E),msr(E),qnrVC4,sul1,tet(E),tmexC,tmexD,toprJ1"	9	"arsC=HMM,arsD=HMM,merA,merD,merE,merP,merR,merT,qacEdelta1"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
